composition_id	base_id	candidate_source	candidate_group	candidate_band	is_mirror	mirror_model	assessor_source	assessor_model	path	filename	filename_original	ai_assessment_filename	ai_assessment_path	score_source_file	adequacao_ao_tema	adequacao_a_coletanea	adequacao_ao_tipo_de_texto	adequacao_a_norma_padrao	coesao	coerencia	pontuacao_total	score_sum_check	score_residual
34281_human_high	34281	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34281.txt		34281 (0495-034).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	4.0	4.0	4.0	3.0	21.0	21.0	0.0
34652_human_high	34652	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34652.txt		34652 (0511-011).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	4.0	3.5	3.5	3.0	3.5	21.0	21.0	0.0
34994_human_high	34994	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34994.txt		34994 (0490-028).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	2.0	3.0	4.0	4.5	4.5	21.0	21.0	0.0
35053_human_high	35053	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35053.txt		35053 (0467-013).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.5	3.5	4.0	4.0	2.5	21.0	21.0	0.0
35121_human_high	35121	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35121.txt		35121 (0528-022).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	3.5	2.5	4.0	3.0	4.0	21.0	21.0	0.0
35865_human_high	35865	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35865.txt		35865 (0517-008).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	4.0	4.0	3.0	2.0	4.0	21.0	21.0	0.0
36068_human_high	36068	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36068.txt		36068 (0492-005).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	4.0	4.0	3.0	4.0	21.0	21.0	0.0
36503_human_high	36503	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36503.txt		36503 (0517-022).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	4.0	4.0	3.5	2.0	4.0	21.0	21.0	0.0
36532_human_high	36532	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36532.txt		36532 (0460-008).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.0	4.0	4.0	4.0	21.0	21.0	0.0
36937_human_high	36937	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36937.txt		36937 (0510-018).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.0	4.0	2.5	4.0	4.0	21.0	21.0	0.0
37015_human_high	37015	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37015.txt		37015 (0454-012).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	4.0	3.0	4.0	3.0	3.0	21.0	21.0	0.0
37126_human_high	37126	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37126.txt		37126 (0417-021).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.0	2.5	4.0	4.0	4.0	21.0	21.0	0.0
37362_human_high	37362	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37362.txt		37362 (0510-017).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	4.0	3.0	2.5	4.5	3.5	21.0	21.0	0.0
37480_human_high	37480	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37480.txt		37480 (0417-030).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	3.5	4.0	3.0	3.0	3.5	21.0	21.0	0.0
37662_human_high	37662	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37662.txt		37662 (0483-003).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	4.0	4.0	3.0	4.0	21.0	21.0	0.0
38406_human_high	38406	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38406.txt		38406 (0457-026).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	2.5	3.5	4.5	4.5	3.0	21.0	21.0	0.0
38641_human_high	38641	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38641.txt		38641 (0517-005).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	2.5	3.5	4.0	4.5	2.5	4.0	21.0	21.0	0.0
38845_human_high	38845	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38845.txt		38845 (0414-014).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	1.5	4.5	2.5	4.0	4.5	21.0	21.0	0.0
38848_human_high	38848	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38848.txt		38848 (0414-015).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	5.0	4.0	3.0	2.0	3.0	21.0	21.0	0.0
40013_human_high	40013	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/40013.txt		40013 (0472-001).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	4.0	3.5	3.5	3.0	3.5	21.0	21.0	0.0
40975_human_high	40975	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/40975.txt		40975 (0521-015).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.5	3.5	3.0	4.0	4.0	21.0	21.0	0.0
45059_human_high	45059	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/45059.txt		45059 (0422-029).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	1.5	4.0	4.5	4.5	3.5	21.0	21.0	0.0
45169_human_high	45169	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/45169.txt		45169 (0489-022).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	2.0	3.5	5.0	4.0	3.5	21.0	21.0	0.0
45279_human_high	45279	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/45279.txt		45279 (0521-018).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.5	3.5	2.5	4.0	4.0	21.0	21.0	0.0
46321_human_high	46321	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/46321.txt		46321 (0443-019).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	2.5	3.0	3.0	5.0	3.5	4.0	21.0	21.0	0.0
33669_human_high	33669	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/33669.txt		33669 (0477-015).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.5	4.0	4.0	3.0	20.5	20.5	0.0
33999_human_high	33999	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/33999.txt		33999 (0510-015).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.5	3.0	4.5	3.5	20.5	20.5	0.0
34353_human_high	34353	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34353.txt		34353 (0416-026).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	2.5	2.5	4.0	4.5	4.5	2.5	20.5	20.5	0.0
35077_human_high	35077	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35077.txt		35077 (0491-011).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	4.0	3.5	3.5	3.0	3.5	20.5	20.5	0.0
35464_human_high	35464	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35464.txt		35464 (0484-001).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	3.0	3.5	4.0	2.0	4.0	20.5	20.5	0.0
35750_human_high	35750	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35750.txt		35750 (0421-016).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	4.0	4.0	3.0	3.5	20.5	20.5	0.0
35928_human_high	35928	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35928.txt		35928 (0400-028).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	4.0	3.5	3.0	2.5	3.5	20.5	20.5	0.0
36006_human_high	36006	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36006.txt		36006 (0423-010).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	1.5	4.0	4.5	4.0	3.0	20.5	20.5	0.0
36064_human_high	36064	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36064.txt		36064 (0513-001).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	4.0	3.5	3.5	2.0	4.0	20.5	20.5	0.0
36691_human_high	36691	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36691.txt		36691 (0498-019).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.0	4.0	4.0	3.5	20.5	20.5	0.0
36707_human_high	36707	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36707.txt		36707 (0489-015).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.5	3.5	4.0	3.5	20.5	20.5	0.0
36743_human_high	36743	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36743.txt		36743 (0475-017).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.5	4.0	4.0	3.0	20.5	20.5	0.0
36782_human_high	36782	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36782.txt		36782 (0455-014).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.0	4.0	3.5	4.0	20.5	20.5	0.0
36845_human_high	36845	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36845.txt		36845 (0509-012).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	2.5	2.5	4.0	4.5	4.5	2.5	20.5	20.5	0.0
36945_human_high	36945	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36945.txt		36945 (0512-011).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	2.0	3.5	5.0	4.0	2.5	20.5	20.5	0.0
37655_human_high	37655	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37655.txt		37655 (0414-020).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.5	4.5	4.0	0.5	3.0	4.0	20.5	20.5	0.0
38020_human_high	38020	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38020.txt		38020 (0464-016).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.5	4.0	3.5	3.5	20.5	20.5	0.0
38080_human_high	38080	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38080.txt		38080 (0512-013).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	2.5	3.5	4.0	4.0	3.0	20.5	20.5	0.0
38236_human_high	38236	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38236.txt		38236 (0455-012).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	2.0	3.5	4.0	4.0	3.5	20.5	20.5	0.0
38784_human_high	38784	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38784.txt		38784 (0457-022).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	2.5	4.5	4.5	3.0	20.5	20.5	0.0
39131_human_high	39131	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/39131.txt		39131 (0479-013).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.5	4.0	4.0	3.0	20.5	20.5	0.0
39635_human_high	39635	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/39635.txt		39635 (0496-010).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	2.5	2.5	4.5	5.0	3.0	3.0	20.5	20.5	0.0
39684_human_high	39684	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/39684.txt		39684 (0502-015).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	4.5	3.5	3.0	3.5	2.5	20.5	20.5	0.0
39810_human_high	39810	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/39810.txt		39810 (0510-004).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.0	3.5	2.5	4.0	4.0	20.5	20.5	0.0
40004_human_high	40004	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/40004.txt		40004 (0414-040).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	2.0	4.0	4.5	2.0	5.0	20.5	20.5	0.0
40130_human_high	40130	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/40130.txt		40130 (0469-006).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.5	3.5	3.5	3.5	3.0	20.5	20.5	0.0
40449_human_high	40449	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/40449.txt		40449 (0455-007).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.5	3.5	4.0	2.5	3.5	20.5	20.5	0.0
40697_human_high	40697	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/40697.txt		40697 (0456-013).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.5	3.5	3.0	3.5	3.5	20.5	20.5	0.0
41088_human_high	41088	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/41088.txt		41088 (0432-012).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	4.0	3.5	3.0	3.0	3.5	20.5	20.5	0.0
45576_human_high	45576	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/45576.txt		45576 (0456-011).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.5	3.5	2.5	4.0	3.5	20.5	20.5	0.0
46771_human_high	46771	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/46771.txt		46771 (0519-007).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	2.0	3.5	4.5	4.5	3.0	20.5	20.5	0.0
32875_human_high	32875	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/32875.txt		32875 (0413-027).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	3.5	4.5	3.0	2.0	3.0	20.0	20.0	0.0
33083_human_high	33083	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/33083.txt		33083_(0496-015).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	2.5	2.5	3.5	4.5	3.5	3.5	20.0	20.0	0.0
33228_human_high	33228	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/33228.txt		33228 (0509-018).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	2.5	3.0	3.5	4.0	4.0	3.0	20.0	20.0	0.0
33849_human_high	33849	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/33849.txt		33849 (0416-012).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	2.5	4.0	3.0	3.0	4.0	20.0	20.0	0.0
34032_human_high	34032	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34032.txt		34032 (0500-003).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.0	4.5	3.5	3.0	20.0	20.0	0.0
34116_human_high	34116	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34116.txt		34116 (0506-037).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	2.5	2.5	3.5	4.0	4.0	3.5	20.0	20.0	0.0
34419_human_high	34419	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34419.txt		34419 (0521-040)_corrigido.txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.5	3.0	3.5	4.0	20.0	20.0	0.0
34511_human_high	34511	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34511.txt		34511 (0415-015).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.5	4.0	3.5	2.0	3.5	20.0	20.0	0.0
34675_human_high	34675	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34675.txt		34675 (0455-030).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.5	3.5	3.5	3.5	3.0	20.0	20.0	0.0
34802_human_high	34802	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/34802.txt		34802 (0513-012).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	2.5	3.0	4.0	4.0	3.5	20.0	20.0	0.0
35125_human_high	35125	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35125.txt		35125 (0491-003).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	2.0	3.5	4.0	3.5	4.0	20.0	20.0	0.0
35451_human_high	35451	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35451.txt		35451 (0522-021).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.0	4.0	4.0	3.0	20.0	20.0	0.0
35496_human_high	35496	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35496.txt		35496 (0476-002).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	4.0	3.0	3.0	4.0	20.0	20.0	0.0
35647_human_high	35647	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35647.txt		35647 (0455-040).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.0	4.0	4.0	3.0	20.0	20.0	0.0
35867_human_high	35867	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/35867.txt		35867 (0419-017).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	2.5	4.0	4.0	3.5	20.0	20.0	0.0
36214_human_high	36214	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36214.txt		36214 (0516-003).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	2.5	2.5	4.0	2.5	4.5	20.0	20.0	0.0
36260_human_high	36260	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36260.txt		36260 (0518-004).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	4.0	3.0	3.5	3.5	20.0	20.0	0.0
36261_human_high	36261	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36261.txt		36261 (0456-006).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.0	4.0	4.0	3.0	20.0	20.0	0.0
36494_human_high	36494	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36494.txt		36494 (0510-011).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	4.0	3.0	3.5	3.5	20.0	20.0	0.0
36626_human_high	36626	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36626.txt		36626 (0487-018).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	3.0	3.0	4.0	3.0	3.5	20.0	20.0	0.0
36777_human_high	36777	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36777.txt		36777 (0454-018).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.5	1.5	4.0	5.0	3.0	3.0	20.0	20.0	0.0
36862_human_high	36862	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36862.txt		36862 (0483-035).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	4.0	4.0	3.0	3.0	20.0	20.0	0.0
36988_human_high	36988	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/36988.txt		36988 (0488-014).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.5	3.5	4.0	3.0	20.0	20.0	0.0
37284_human_high	37284	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37284.txt		37284 (0526-028).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	4.0	3.0	4.0	4.0	2.0	20.0	20.0	0.0
37386_human_high	37386	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37386.txt		37386 (0482-015).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	3.5	3.0	4.0	2.0	3.5	20.0	20.0	0.0
37753_human_high	37753	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37753.txt		37753 (0526-022).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.0	4.0	3.0	4.0	20.0	20.0	0.0
37801_human_high	37801	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37801.txt		37801 (0507-021).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	3.5	3.5	4.0	3.0	20.0	20.0	0.0
37817_human_high	37817	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37817.txt		37817 (0507-009).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	4.0	4.0	0.0	4.0	4.0	20.0	20.0	0.0
37922_human_high	37922	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/37922.txt		37922 (0487-025).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	4.0	3.0	3.5	3.0	2.5	4.0	20.0	20.0	0.0
38367_human_high	38367	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38367.txt		38367 (0485-004).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	3.0	4.0	3.0	4.0	3.0	20.0	20.0	0.0
38562_human_high	38562	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38562.txt		38562 (0416-027).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	3.0	1.5	3.5	5.0	3.0	4.0	20.0	20.0	0.0
38612_human_high	38612	human	human_high	high	False		human		corpus/01_composicoes/maiores_notas/38612.txt		38612 (0506-029).txt			corpus/00_fontes/composicoes_de_admissao_universitaria.tsv	2.5	2.5	3.5	3.5	4.0	4.0	20.0	20.0	0.0
